sender,timestamp,message,msg_len,word_count,hour,is_question,is_emoji,is_photo,is_video,emotion,affection_score,nouns
안우섭,2024-10-09 11:11:00,"5,500원을 보냈어요.",13,2,11,0,0,0,0,neutral,0,[]
건희,2024-10-09 11:11:00,"5,500원을 받았어요.",13,2,11,0,0,0,0,neutral,0,[]
건희,2024-10-09 18:20:00,잘못검,3,1,18,0,0,0,0,negative,0,[]
건희,2024-10-10 17:33:00,집감?,3,1,17,1,0,0,0,neutral,0,['집감']
안우섭,2024-10-10 17:33:00,ㄴㄴ 도거관,6,2,17,0,0,0,0,neutral,0,['도거']
안우섭,2024-10-10 17:33:00,밥은 오늘 스터디한다고,12,3,17,0,0,0,0,neutral,0,"['오늘', '스터디']"
안우섭,2024-10-10 17:33:00,먹었다 ㅈㅅ,6,2,17,0,0,0,0,neutral,0,[]
건희,2024-10-10 17:33:00,까비,2,1,17,0,0,0,0,neutral,0,['까비']
안우섭,2024-10-14 15:59:00,건희 나 오늘,7,3,15,0,0,0,0,very_positive,0,"['건희', '오늘']"
안우섭,2024-10-14 15:59:00,겜프 회의있어서 이거 하고 밥 먹자,19,6,15,0,0,0,0,neutral,0,"['겜프', '회의']"
안우섭,2024-10-14 16:00:00,6시반쯔멩 끝날듯,9,2,16,0,0,0,0,neutral,0,[]
건희,2024-10-14 16:07:00,?ㅋㅋ,3,1,16,1,0,0,0,neutral,0,[]
건희,2024-10-14 16:07:00,확인,2,1,16,0,0,0,0,neutral,0,['확인']
안우섭,2024-10-14 16:08:00,5시반 근로 끝?,9,3,16,1,0,0,0,neutral,0,['근로']
건희,2024-10-14 16:08:00,엉,1,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-14 16:08:00,도서관에 있을듯,8,2,16,0,0,0,0,neutral,0,['도서관']
안우섭,2024-10-14 16:08:00,ㅇㅋ 근데 그냥,8,3,16,0,0,0,0,neutral,0,['그냥']
안우섭,2024-10-14 16:08:00,형식적인,4,1,16,0,0,0,0,neutral,0,['형식']
안우섭,2024-10-14 16:08:00,회의같은거라,6,1,16,0,0,0,0,neutral,0,['회의']
안우섭,2024-10-14 16:08:00,그냥 20분하고 끝날수됬음,14,3,16,0,0,0,0,neutral,0,['그냥']
건희,2024-10-14 16:08:00,뭔지알지,4,1,16,0,0,0,0,very_negative,0,[]
안우섭,2024-10-14 16:08:00,ㅇㅋ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-14 16:08:00,ㅇㅋㅇㅋ,4,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 17:58:00,메뉴선정바람,6,1,17,0,0,0,0,neutral,0,"['메뉴', '선정', '바람']"
건희,2024-10-14 17:59:00,맥날,2,1,17,0,0,0,0,neutral,0,['맥날']
안우섭,2024-10-14 18:00:00,ㅅㅂ',3,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:00:00,왜 날이야,5,2,18,0,0,0,0,very_negative,0,[]
건희,2024-10-14 18:08:00,ㅋㅋㅋ,3,1,18,0,0,0,0,neutral,0,[]
건희,2024-10-14 18:08:00,롯?,2,1,18,1,0,0,0,neutral,0,[]
건희,2024-10-14 18:08:00,그럼,2,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:11:00,오늘 햄에,5,2,18,0,0,0,0,very_positive,0,['오늘']
안우섭,2024-10-14 18:11:00,꽂혔구나,4,1,18,0,0,0,0,neutral,0,[]
건희,2024-10-14 18:13:00,딴거 먹어도됨,7,2,18,0,0,0,0,neutral,0,[]
건희,2024-10-14 18:13:00,근데 일단 땡기는게 햄임 ㅋ,15,5,18,0,0,0,0,very_negative,0,"['일단', '햄임']"
건희,2024-10-14 18:16:00,나가?,3,1,18,1,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:16:00,ㅇㅇ,2,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:16:00,3층으로,4,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:16:00,나오셈,3,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:16:00,나 장실만,5,2,18,0,0,0,0,very_negative,0,['실만']
안우섭,2024-10-14 18:16:00,쓸게,2,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:17:00,좀 있어도됨,6,2,18,0,0,0,0,positive,0,[]
건희,2024-10-14 18:17:00,ㅇㅋ,2,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:17:00,어디임 지금,6,2,18,0,0,0,0,negative,0,"['어디', '지금']"
안우섭,2024-10-14 18:17:00,몇층,2,1,18,0,0,0,0,neutral,0,[]
건희,2024-10-14 18:17:00,지금 1층,5,2,18,0,0,0,0,neutral,0,['지금']
안우섭,2024-10-14 18:21:00,나오셈,3,1,18,0,0,0,0,neutral,0,[]
건희,2024-10-14 18:21:00,나 3층인데,6,2,18,0,0,0,0,negative,0,[]
안우섭,2024-10-14 18:22:00,ㅅㅂ,2,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:22:00,내려오헴,4,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:22:00,내려갔는데 없네,8,2,18,0,0,0,0,negative,0,[]
건희,2024-10-14 18:23:00,내려왔음,4,1,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 18:23:00,아예 밖이구나,7,2,18,0,0,0,0,very_negative,0,['아예']
안우섭,2024-10-14 19:01:00,ㅝ해 ㅅㅂ,5,2,19,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 22:10:00,사진,2,1,22,0,0,1,0,neutral,0,['사진']
안우섭,2024-10-14 22:10:00,하늘위 감동란,7,2,22,0,0,0,0,neutral,0,"['하늘', '감동']"
안우섭,2024-10-14 22:10:00,한 숨 자고 나왔는데,11,4,22,0,0,0,0,neutral,0,['자고']
건희,2024-10-14 22:16:00,아 다 끝냈다,7,3,22,0,0,0,0,negative,0,[]
건희,2024-10-14 22:16:00,집가면 11시 30이네,12,3,22,0,0,0,0,neutral,0,['가면']
건희,2024-10-14 22:17:00,럭키,2,1,22,0,0,0,0,neutral,0,['럭키']
안우섭,2024-10-14 22:19:00,꿀빤거,3,1,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-14 22:19:00,지금 달게 받을게,9,3,22,0,0,0,0,neutral,0,['지금']
안우섭,2024-10-14 22:19:00,편의점,3,1,22,0,0,0,0,neutral,0,['편의점']
안우섭,2024-10-14 22:19:00,카라멜 라떼 2800 구매완,15,4,22,0,0,0,0,neutral,0,"['카라멜', '라떼', '구매']"
안우섭,2024-10-14 22:19:00,배 안고프냐,6,2,22,0,0,0,0,very_negative,0,[]
안우섭,2024-10-14 22:19:00,원래 토하면 좀 안고픈가,13,4,22,0,0,0,0,negative,0,['원래']
건희,2024-10-14 22:40:00,그런듯 ㅋㅋㅋㅋ,8,2,22,0,0,0,0,neutral,0,[]
건희,2024-10-14 22:40:00,내일 아침에 배고플예정,12,3,22,0,0,0,0,positive,0,"['내일', '아침', '예정']"
건희,2024-10-14 22:41:00,닭꼬치 줄 미침,8,3,22,0,0,0,0,neutral,0,['닭꼬치']
건희,2024-10-14 22:41:00,냄새도 같이 미침,9,3,22,0,0,0,0,positive,0,['냄새']
안우섭,2024-10-14 22:42:00,지금이 피크구나,8,2,22,0,0,0,0,neutral,0,"['지금', '피크', '구나']"
안우섭,2024-10-14 22:42:00,자취생들 나와서,8,2,22,0,0,0,0,neutral,0,['자취']
건희,2024-10-15 10:08:00,사진,2,1,10,0,0,1,0,neutral,0,['사진']
건희,2024-10-15 10:08:00,캬,1,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-10-15 10:13:00,아니,2,1,10,0,0,0,0,very_negative,0,[]
안우섭,2024-10-15 10:13:00,나 다왔는데,6,2,10,0,0,0,0,negative,0,[]
건희,2024-10-15 10:22:00,아,1,1,10,0,0,0,0,neutral,0,[]
건희,2024-10-15 10:22:00,맞네,2,1,10,0,0,0,0,neutral,0,[]
건희,2024-10-15 10:22:00,겜프도 그럼 쉬는거? ㅋㅋㅋ,15,4,10,1,0,0,0,neutral,0,['겜프']
안우섭,2024-10-15 10:25:00,ㅇㅇ,2,1,10,0,0,0,0,neutral,0,[]
안우섭,2024-10-15 10:25:00,학교에,3,1,10,0,0,0,0,neutral,0,['학교']
건희,2024-10-15 10:27:00,갑자기 우주공강 생겨버렸네,14,3,10,0,0,0,0,neutral,0,"['갑자기', '우주']"
안우섭,2024-10-15 15:04:00,게이야..,5,1,15,0,0,0,0,positive,0,['게이']
안우섭,2024-10-15 15:04:00,실수했구나..,7,1,15,0,0,0,0,negative,0,['실수']
건희,2024-10-15 15:04:00,거하게 실수함,7,2,15,0,0,0,0,negative,0,['실수']
안우섭,2024-10-15 16:33:00,희건아 오늘,6,2,16,0,0,0,0,very_positive,0,"['건아', '오늘']"
안우섭,2024-10-15 16:33:00,멋사 미니 행사로,9,3,16,0,0,0,0,positive,0,"['멋사', '미니', '행사']"
안우섭,2024-10-15 16:34:00,가볼게..,5,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-15 17:05:00,ㅇㅋㅇㅋ,4,1,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-15 17:25:00,김천갈거면 같이 5.30에 가능,17,4,17,0,0,0,0,neutral,0,"['김천', '가능']"
안우섭,2024-10-15 17:34:00,희건이,3,1,17,0,0,0,0,very_negative,0,[]
안우섭,2024-10-15 17:34:00,기절했니,4,1,17,0,0,0,0,negative,0,['기절']
안우섭,2024-10-15 18:12:00,"4,500원을 보냈어요.",13,2,18,0,0,0,0,neutral,0,[]
건희,2024-10-15 18:24:00,"4,500원을 받았어요.",13,2,18,0,0,0,0,neutral,0,[]
건희,2024-10-17 14:49:00,형 어디?,5,2,14,1,0,0,0,neutral,0,['어디']
안우섭,2024-10-17 15:01:00,나,1,1,15,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 15:01:00,왼앞,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 15:02:00,심지어 오늘,6,2,15,0,0,0,0,very_positive,0,"['심지어', '오늘']"
안우섭,2024-10-17 15:02:00,지각함,3,1,15,0,0,0,0,neutral,0,['지각']
안우섭,2024-10-17 15:02:00,첫번쨰 시간,6,2,15,0,0,0,0,neutral,0,"['첫번쨰', '시간']"
안우섭,2024-10-17 15:24:00,ㅋㅋ,2,1,15,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 15:30:00,from konlpy.tag import Okt,26,4,15,0,0,0,0,neutral,0,[]
건희,2024-10-17 15:57:00,완성해서,4,1,15,0,0,0,0,very_positive,0,['완성']
건희,2024-10-17 15:57:00,다시 보냄,5,2,15,0,0,0,0,neutral,0,['다시']
안우섭,2024-10-17 16:05:00,굿,1,1,16,0,0,0,0,positive,0,[]
안우섭,2024-10-17 16:05:00,내가,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 16:05:00,하고있었는데,6,1,16,0,0,0,0,positive,0,[]
안우섭,2024-10-17 16:05:00,지금,2,1,16,0,0,0,0,neutral,0,['지금']
안우섭,2024-10-17 16:05:00,리스트,3,1,16,0,0,0,0,neutral,0,['리스트']
안우섭,2024-10-17 16:05:00,그거 문제가뭐임,8,2,16,0,0,0,0,negative,0,"['그거', '문제', '뭐임']"
건희,2024-10-17 16:05:00,okt는,4,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-17 16:06:00,한글파일에 명사를추출하는거라,15,2,16,0,0,0,0,neutral,0,"['한글파일', '명사', '추출']"
건희,2024-10-17 16:06:00,영어파일 넣어주면 지랄함,13,3,16,0,0,0,0,negative,0,"['영어', '파일', '지랄']"
안우섭,2024-10-17 16:06:00,okt말고,5,1,16,0,0,0,0,positive,0,[]
안우섭,2024-10-17 16:06:00,다른거 써야함?,8,2,16,1,0,0,0,neutral,0,[]
안우섭,2024-10-17 16:06:00,아니 ㅋㅋ,5,2,16,0,0,0,0,very_negative,0,[]
안우섭,2024-10-17 16:06:00,개빡침,3,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-17 16:07:00,# NLTK에서 필요한 자원 다운로드 (처음 실행할 때만 필요),35,9,16,0,0,0,0,neutral,0,"['자원', '다운로드', '처음', '실행', '필요']"
건희,2024-10-17 16:07:00,이걸로 추출해야됨 ㅋㅋㅋ,13,3,16,0,0,0,0,negative,0,['추출']
건희,2024-10-17 16:07:00,아오,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-17 16:07:00,import nltk,11,2,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 16:08:00,문햄한테 앗 실수로,10,3,16,0,0,0,0,very_negative,0,['실수']
안우섭,2024-10-17 16:08:00,못넣었습니다 파일..,11,2,16,0,0,0,0,neutral,0,['파일']
안우섭,2024-10-17 16:08:00,이거 안되겠징 ㅋㅋ,10,3,16,0,0,0,0,negative,0,[]
건희,2024-10-17 16:08:00,근데 시간까지 체크할까?,13,3,16,1,0,0,0,neutral,0,"['시간', '체크']"
건희,2024-10-17 16:08:00,그냥 뇌빼고 채점해주셨으면 좋겠다,18,4,16,0,0,0,0,negative,0,"['그냥', '채점']"
안우섭,2024-10-17 16:08:00,제발,2,1,16,0,0,0,0,neutral,0,['제발']
안우섭,2024-10-17 16:08:00,칼로리폭탄,5,1,16,0,0,0,0,very_negative,0,"['칼로리', '폭탄']"
안우섭,2024-10-17 16:08:00,맥여,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 16:08:00,메가박스,4,1,16,0,0,0,0,neutral,0,['메가박스']
안우섭,2024-10-17 16:08:00,이런거 있잔아,7,2,16,0,0,0,0,very_negative,0,[]
안우섭,2024-10-17 16:08:00,혼란줘,3,1,16,0,0,0,0,neutral,0,['혼란']
건희,2024-10-17 16:09:00,생각할 수록,6,2,16,0,0,0,0,neutral,0,"['생각', '수록']"
건희,2024-10-17 16:09:00,화나지만,4,1,16,0,0,0,0,negative,0,[]
건희,2024-10-17 16:09:00,일단 수업 들어야겠다,11,3,16,0,0,0,0,positive,0,"['일단', '수업']"
건희,2024-10-17 16:43:00,형 뭐 먹지,6,3,16,0,0,0,0,very_negative,0,[]
건희,2024-10-17 16:44:00,보상해야겠어,6,1,16,0,0,0,0,negative,0,['보상']
안우섭,2024-10-17 17:14:00,일단 나와,5,2,17,0,0,0,0,neutral,0,['일단']
건희,2024-10-17 17:28:00,ㅋㅋㅋㅋ 1분,7,2,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-17 17:34:00,웈돝장트로,5,1,17,0,0,0,0,neutral,0,['웈돝장트']
안우섭,2024-10-17 17:34:00,운동장으로 오셈,8,2,17,0,0,0,0,neutral,0,['운동장']
안우섭,2024-10-17 17:55:00,"12,300원을 보냈어요.",14,2,17,0,0,0,0,neutral,0,[]
건희,2024-10-17 17:56:00,"12,300원을 받았어요.",14,2,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:18:00,오늘 스케쥴뭐임,8,2,13,0,0,0,0,very_positive,0,"['오늘', '스케쥴', '뭐임']"
건희,2024-10-21 13:27:00,지옥,2,1,13,0,0,0,0,very_negative,0,['지옥']
안우섭,2024-10-21 13:27:00,ㅋㅋ,2,1,13,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:27:00,나 2시 15분,8,3,13,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:27:00,끝남,2,1,13,0,0,0,0,neutral,0,[]
건희,2024-10-21 13:28:00,나 5층에 있을예정,10,3,13,0,0,0,0,neutral,0,['예정']
건희,2024-10-21 13:29:00,올라와 ㅋㅋㅋ,7,2,13,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:31:00,오늘,2,1,13,0,0,0,0,positive,0,['오늘']
안우섭,2024-10-21 13:31:00,두개아님?,5,1,13,1,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:31:00,통 빅?,4,2,13,1,0,0,0,neutral,0,[]
건희,2024-10-21 13:31:00,엉,1,1,13,0,0,0,0,neutral,0,[]
건희,2024-10-21 13:31:00,학식먹고,4,1,13,0,0,0,0,neutral,0,['학식']
건희,2024-10-21 13:31:00,이제 강의실옴,7,2,13,0,0,0,0,neutral,0,"['이제', '강의실']"
안우섭,2024-10-21 13:31:00,통 언제끝임?,7,2,13,1,0,0,0,neutral,0,['끝임']
건희,2024-10-21 13:32:00,질문 받는건데,7,2,13,0,0,0,0,negative,0,['질문']
안우섭,2024-10-21 13:32:00,아,1,1,13,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 13:32:00,ㅇㅋ,2,1,13,0,0,0,0,neutral,0,[]
건희,2024-10-21 13:32:00,몇분만에 끝날지는 모름,12,3,13,0,0,0,0,neutral,0,"['분만', '모름']"
안우섭,2024-10-21 16:12:00,ㅇㄷ고,3,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 16:33:00,근로?,3,1,16,1,0,0,0,neutral,0,['근로']
건희,2024-10-21 16:33:00,엉,1,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-21 16:33:00,ㅋㅋㅋㅋ,4,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 16:33:00,아 ㅇㅋ,4,2,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 16:34:00,그냥 집 갈라고,8,3,16,0,0,0,0,negative,0,"['그냥', '갈라고']"
안우섭,2024-10-21 16:34:00,지금,2,1,16,0,0,0,0,neutral,0,['지금']
건희,2024-10-21 16:34:00,ㅇㅇ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-21 16:34:00,이따,2,1,16,0,0,0,0,very_negative,0,['이따']
건희,2024-10-21 16:34:00,비올예정,4,1,16,0,0,0,0,neutral,0,"['비올', '예정']"
안우섭,2024-10-21 16:34:00,아 ㅇㅋ,4,2,16,0,0,0,0,neutral,0,[]
건희,2024-10-21 16:34:00,빨리 가는게 나을듯,10,3,16,0,0,0,0,very_negative,0,[]
안우섭,2024-10-21 16:34:00,사람 많더라,6,2,16,0,0,0,0,negative,0,['사람']
안우섭,2024-10-21 16:34:00,어때,2,1,16,0,0,0,0,negative,0,[]
건희,2024-10-21 16:35:00,도서관?,4,1,16,1,0,0,0,neutral,0,['도서관']
건희,2024-10-21 16:35:00,도서관은 사람 ㅈㄴ 많고 지금 불쾌지수 만땅임,25,7,16,0,0,0,0,negative,0,"['도서관', '사람', '지금', '불쾌', '지수', '땅임']"
건희,2024-10-21 16:35:00,빅데프 시험 어캐 나왔는지 기억해?,19,5,16,1,0,0,0,neutral,0,"['빅데프', '시험', '어캐', '기억']"
건희,2024-10-21 16:35:00,나 오늘 공부 시작했는데 정수리에 땀난다,22,6,16,0,0,0,0,negative,0,"['오늘', '공부', '시작', '정수리']"
안우섭,2024-10-21 16:39:00,빅데프 일단,6,2,16,0,0,0,0,neutral,0,"['빅데프', '일단']"
안우섭,2024-10-21 16:39:00,어 이거 하기싫은데,10,3,16,0,0,0,0,negative,0,[]
안우섭,2024-10-21 16:39:00,그걸 해야됨,6,2,16,0,0,0,0,negative,0,[]
안우섭,2024-10-21 16:39:00,은근히 구석에서도 냄,11,3,16,0,0,0,0,neutral,0,"['은근', '구석']"
안우섭,2024-10-21 16:39:00,행렬 계산 이런거는,10,3,16,0,0,0,0,neutral,0,"['행렬', '계산']"
안우섭,2024-10-21 16:39:00,없었던 거 같은데,9,3,16,0,0,0,0,negative,0,[]
안우섭,2024-10-21 16:40:00,확실하지 않아서,8,2,16,0,0,0,0,negative,0,[]
건희,2024-10-21 16:40:00,이거 ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋ,13,3,16,0,0,0,0,neutral,0,[]
건희,2024-10-21 16:41:00,내 심리를 정확히 간파하네,14,4,16,0,0,0,0,positive,0,"['심리', '간파']"
안우섭,2024-10-21 16:48:00,퇴근길,3,1,16,0,0,0,0,neutral,0,['퇴근길']
안우섭,2024-10-21 16:48:00,레전드다 그냥,7,2,16,0,0,0,0,neutral,0,"['레전드', '그냥']"
건희,2024-10-21 17:52:00,형 인공지능 과제 4,11,4,17,0,0,0,0,neutral,0,"['인공', '지능', '과제']"
건희,2024-10-21 17:52:00,1번부터 6번까지 지피티써서 코드사용했는데,23,4,17,0,0,0,0,neutral,0,"['코드', '사용']"
건희,2024-10-21 17:53:00,형도 그렇게 함?,9,3,17,1,0,0,0,neutral,0,['형도']
건희,2024-10-21 17:53:00,6번 파이썬 제출하라는데,13,3,17,0,0,0,0,neutral,0,"['파이썬', '제출']"
건희,2024-10-21 17:53:00,1번부터 6번까지 다 파잌선으로 풀어도 되지않아?,27,6,17,1,0,0,0,neutral,0,['파잌선']
안우섭,2024-10-21 17:53:00,ㅇㅇ,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 17:53:00,파이선으로함,6,1,17,0,0,0,0,neutral,0,['파이선']
안우섭,2024-10-21 17:53:00,저거 어캐 손으로 하노,12,4,17,0,0,0,0,very_negative,0,"['어캐', '하노']"
건희,2024-10-21 17:53:00,ㅇㅋㅇㅋ ㅋㅋㅋㅋㅋ,10,2,17,0,0,0,0,neutral,0,[]
건희,2024-10-21 17:53:00,그니까,3,1,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-21 18:02:00,왜 6시임?,6,2,18,1,0,0,0,neutral,0,[]
건희,2024-10-21 19:05:00,?,1,1,19,1,0,0,0,neutral,0,[]
건희,2024-10-21 19:06:00,6시에도 집 못들어감?,12,3,19,1,0,0,0,neutral,0,[]
안우섭,2024-10-21 22:33:00,6.30 도착했음,9,2,22,0,0,0,0,neutral,0,['도착']
안우섭,2024-10-21 22:33:00,시간 빨라서,6,2,22,0,0,0,0,neutral,0,['시간']
안우섭,2024-10-21 22:33:00,한 숨 자고 일남 ㅋ,11,5,22,0,0,0,0,neutral,0,['자고']
건희,2024-10-21 22:56:00,푹 잤네 ㅋㅋㅋ,8,3,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-22 16:22:00,나와,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-22 16:22:00,근로하지마,5,1,16,0,0,0,0,negative,0,['근로']
안우섭,2024-10-22 16:22:00,ㅅㅂ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-22 16:34:00,금방 끝나~,6,2,16,0,0,0,0,neutral,0,['금방']
안우섭,2024-10-22 17:33:00,ㅇㄷ,2,1,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 15:46:00,근로하니,4,1,15,0,0,0,0,neutral,0,['근로']
건희,2024-10-24 15:52:00,엉,1,1,15,0,0,0,0,neutral,0,[]
건희,2024-10-24 15:52:00,바로집감?,5,1,15,1,0,0,0,neutral,0,"['바로', '집감']"
안우섭,2024-10-24 15:55:00,한끼하자,4,1,15,0,0,0,0,very_negative,0,['하자']
안우섭,2024-10-24 15:55:00,너 끝났지,5,2,15,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 15:55:00,이제,2,1,15,0,0,0,0,neutral,0,['이제']
안우섭,2024-10-24 16:00:00,아니,2,1,16,0,0,0,0,very_negative,0,[]
안우섭,2024-10-24 16:00:00,이미지,3,1,16,0,0,0,0,neutral,0,['이미지']
안우섭,2024-10-24 16:00:00,캡쳐하라고?,6,1,16,1,0,0,0,neutral,0,['캡쳐']
안우섭,2024-10-24 16:00:00,코드만 내는게 아니라,11,3,16,0,0,0,0,negative,0,['코드']
안우섭,2024-10-24 16:00:00,카톡봐라,4,1,16,0,0,0,0,neutral,0,['카톡']
안우섭,2024-10-24 16:00:00,카톡보라라,5,1,16,0,0,0,0,neutral,0,"['카톡', '보라']"
안우섭,2024-10-24 16:00:00,마니ㅏ아ㅣㄴㅁ,7,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 16:00:00,ㅁㄴ,2,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 16:00:00,ㄴ,1,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 16:00:00,ㄴ,1,1,16,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 16:00:00,ㄴ,1,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-24 16:01:00,둘다 해서 zip아님?,12,3,16,1,0,0,0,neutral,0,[]
안우섭,2024-10-24 16:34:00,성공?,3,1,16,1,0,0,0,neutral,0,['성공']
건희,2024-10-24 16:35:00,엉,1,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-24 16:35:00,지금 메가 커피 앞임,11,4,16,0,0,0,0,negative,0,"['지금', '커피', '앞임']"
안우섭,2024-10-24 18:04:00,"24,500원을 보냈어요.",14,2,18,0,0,0,0,neutral,0,[]
건희,2024-10-24 18:55:00,"24,500원을 받았어요.",14,2,18,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 21:34:00,코골면서,4,1,21,0,0,0,0,negative,0,[]
안우섭,2024-10-24 21:34:00,잤다는데,4,1,21,0,0,0,0,neutral,0,[]
안우섭,2024-10-24 21:40:00,담에는 상수로 간다,10,3,21,0,0,0,0,neutral,0,"['상수', '간다']"
안우섭,2024-10-24 21:40:00,연남말고,4,1,21,0,0,0,0,neutral,0,['연남']
안우섭,2024-10-24 21:41:00,하나 찾았다 ㅋ,8,3,21,0,0,0,0,neutral,0,['하나']
건희,2024-10-24 23:19:00,ㄱㄱ ㅋㅋㅋㅋ,7,2,23,0,0,0,0,neutral,0,[]
건희,2024-10-24 23:20:00,도착해서 침대에서 안떨어지는중,16,3,23,0,0,0,0,neutral,0,"['도착', '침대']"
건희,2024-10-26 13:09:00,일요일부터 시작할게 공부,13,3,13,0,0,0,0,neutral,0,"['일요일', '시작', '공부']"
안우섭,2024-10-26 13:10:00,나 감기에,5,2,13,0,0,0,0,neutral,0,['감기']
안우섭,2024-10-26 13:10:00,앓아누움 ㅋ,6,2,13,0,0,0,0,neutral,0,['아누']
건희,2024-10-26 13:30:00,ㅋㅋㅋㅋㅋㅋ,6,1,13,0,0,0,0,neutral,0,[]
건희,2024-10-26 13:30:00,면역력 박살나서 그럼,11,3,13,0,0,0,0,neutral,0,"['면역', '박살']"
안우섭,2024-10-28 15:39:00,5.30 칼국수day,11,2,15,0,0,0,0,neutral,0,['칼국수']
건희,2024-10-28 17:02:00,ㅋㅋ ㄱ,4,2,17,0,0,0,0,neutral,0,[]
건희,2024-10-28 22:33:00,"12,000원을 보냈어요.",14,2,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-28 22:36:00,"12,000원을 받았어요.",14,2,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-28 22:36:00,까먹었었음 ㅋㅋ,8,2,22,0,0,0,0,very_negative,0,[]
안우섭,2024-10-28 22:36:00,아 시봉방,5,2,22,0,0,0,0,negative,0,['봉방']
안우섭,2024-10-28 22:36:00,시험 ㅈ같에 그냥 ㅋ,11,4,22,0,0,0,0,neutral,0,"['시험', '그냥']"
안우섭,2024-10-28 22:36:00,빨리,2,1,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-28 22:36:00,낼와라,3,1,22,0,0,0,0,neutral,0,[]
안우섭,2024-10-28 22:36:00,끝나게,3,1,22,0,0,0,0,neutral,0,[]
건희,2024-10-28 23:05:00,끝나면 아무것도 안할거임,13,3,23,0,0,0,0,negative,0,[]
건희,2024-10-28 23:05:00,ㄹㅇ,2,1,23,0,0,0,0,neutral,0,[]
안우섭,2024-10-29 16:58:00,알고보니 자기주도학습 있어버리기~,18,3,16,0,0,0,0,positive,0,"['자기', '주도', '학습']"
안우섭,2024-10-29 16:58:00,ㅋㅋ,2,1,16,0,0,0,0,neutral,0,[]
건희,2024-10-29 17:31:00,ㅋㅋㅋㅋㅋㅋㅋㅋ,8,1,17,0,0,0,0,neutral,0,[]
안우섭,2024-10-29 17:32:00,어디야,3,1,17,0,0,0,0,negative,0,['어디']
건희,2024-10-29 17:36:00,나,1,1,17,0,0,0,0,neutral,0,[]
